Age,EducationBackground,MaritalStatus,EmpDepartment,EmpJobRole,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,NumCompaniesWorked,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
21,1,2,1,5,2,9,2,1,39,2,1,1.0,23,3,2.9461154621336325,2,1,2.9461154621336325,2.0,2.0,2.0,1
27,1,1,1,1,2,25,2,2,76,1,2,2.373309316279753,15,3,5.880072051160742,4,3,2.0,2.0,2.0,2.0,2
31,2,1,1,4,1,9,3,2,52,1,1,1.0,12,3,2.5414893462871078,3,2,2.5414893462871078,2.0,1.7292553268564461,2.0,1
40,1,1,1,1,1,2,3,1,92,2,2,0.6439995432390158,19,3,8.068001370282953,3,3,7.712000913521969,7.0,1.7120009135219685,5.9319986297170475,1
47,2,2,1,3,1,1,4,1,76,2,3,3.3650633156076144,19,3,9.408734171098097,2,2,4.4087341710980965,4.634936684392386,1.0,3.0,1
58,1,1,3,3,1,15,4,1,87,3,3,1.9746136443396551,13,2,9.796909154717241,3,3,2.0,2.0,2.0,2.0,1
30,5,1,3,9,1,1,2,1,61,2,1,2.6876948052676193,12,3,8.53154220790143,1,3,2.468457792098571,2.1561525973661904,1.0,0.4684577920985711,1
32,2,1,1,1,1,24,3,1,38,2,2,0.28402777115260247,22,3,14.295833373084385,2,3,6.420138855763012,7.579861144236988,1.0,4.704166626915615,2
36,1,2,2,4,1,6,4,1,35,2,2,1.0,15,3,10.0,2,2,10.0,3.6589239419101514,1.0,7.658923941910151,1
36,1,1,4,9,1,9,2,2,71,3,1,0.9729040074965165,11,1,8.027095992503483,2,1,8.0,4.081287977510451,1.0,7.0,1
56,2,2,1,6,2,2,3,2,52,3,3,3.5560556761341013,19,3,10.887888647731797,1,2,4.77802783806705,7.446194866469353,1.4439443238658989,2.7780278380670507,1
28,2,1,1,1,1,1,1,1,41,3,2,1.2310747965880715,13,4,9.844626017059642,4,3,8.920326830707356,2.7689252034119285,3.537850406823857,1.2310747965880715,1
38,1,1,2,2,2,9,3,1,52,3,1,1.9843217692038149,12,3,4.984321769203815,2,2,3.6718927435987285,2.0,1.0,2.0,1
25,1,1,1,1,1,3,2,1,98,2,1,1.0394210755087283,11,2,5.0,3,3,4.960578924491272,3.960578924491272,1.0,2.980289462245636,1
37,2,3,1,4,1,3,3,1,39,3,1,3.895891418015426,16,3,12.791782836030853,2,3,8.791782836030853,7.8958914180154265,1.0,7.8958914180154265,1
28,2,2,2,3,1,28,3,3,74,1,1,1.2000839146268105,14,2,5.400167829253621,3,1,4.399748256119568,3.599832170746379,0.40016782925362127,3.599832170746379,1
35,2,1,1,1,1,2,2,1,93,2,2,0.3570893241086672,18,3,10.892723310271668,2,3,8.642910675891333,7.0,2.6429106758913328,4.535633986163001,1
50,1,2,3,13,1,6,3,1,90,2,2,2.0,16,4,18.347253892148125,2,3,5.916476647111248,4.610984431407498,3.305492215703749,0.6945077842962506,1
39,2,1,1,1,1,9,2,1,48,3,1,0.23818278104672652,12,3,7.809086094766368,4,3,7.047268875813094,3.523634437906547,1.0,1.2381827810467265,1
31,2,2,1,1,1,5,3,2,87,3,1,1.0,16,1,11.801117214481309,0,3,10.900558607240654,8.099441392759346,1.0,6.80111721448131,1
42,1,2,2,11,1,4,3,2,84,3,2,3.0,12,1,10.756827809000546,2,1,2.756827809000546,2.0,1.243172190999454,1.756827809000546,1
37,1,1,2,3,1,20,4,1,45,2,2,2.4445338637113183,11,4,10.221864545154727,2,3,5.0,3.722266931855659,1.0,3.722266931855659,1
45,2,1,1,7,1,1,2,1,94,1,4,1.7113929362125715,16,1,10.577214127574857,2,2,6.154428255149714,3.721517659468571,1.0,3.0,1
27,2,1,2,4,1,2,3,1,36,3,1,1.8302198645669916,15,2,3.830219864566992,3,3,2.169780135433008,2.0,2.0,2.0,1
24,1,1,3,8,2,8,3,1,57,3,1,0.3971835296184548,14,4,4.191550588855364,2,3,3.5887341184738193,2.397183529618455,1.602816470381545,1.397183529618455,1
43,3,1,1,5,1,6,3,1,87,2,4,2.0,11,2,9.004255409711938,4,2,4.668085136570646,7.008510819423877,2.3361702731412923,3.0,1
48,1,1,3,3,2,1,3,1,36,3,4,2.204984295415821,20,3,10.0,3,2,5.0,4.0,2.409968590831642,1.409968590831642,1
32,1,1,3,3,1,1,4,1,42,3,1,2.0,16,2,7.534261348694933,3,2,2.0,2.0,2.0,1.2931477302610133,1
50,1,1,3,3,1,2,1,2,43,3,4,2.89633581852112,15,4,9.68900745556336,2,2,4.68900745556336,3.7926716370422398,3.7926716370422398,2.89633581852112,1
52,2,1,1,4,1,5,2,2,33,3,2,2.013001923510736,19,4,12.973996152978527,3,1,7.0,7.0,3.960994229467792,5.026003847021472,1
30,1,2,1,1,1,26,1,1,31,3,1,1.0,17,4,5.42754265427234,1,2,5.42754265427234,2.171017061708936,3.7434744074365955,3.5130511851268085,1
25,1,1,1,6,1,7,3,1,54,2,1,1.0,15,3,5.168454979415891,3,3,5.168454979415891,2.792113744853973,1.2078862551460272,2.0,2
49,1,2,1,2,1,3,1,1,95,2,5,2.9734677961261804,14,1,10.0,3,2,9.867338980630901,3.9734677961261804,1.0,5.920403388378541,1
26,1,1,3,4,1,1,2,1,57,2,1,1.8185645649102027,14,1,6.0,2,3,3.3628708701795946,2.1814354350897975,1.0,2.1814354350897975,1
31,2,2,1,8,1,2,4,2,70,2,2,1.1660831219393843,12,1,6.498249365818153,2,3,2.0,2.0,2.0,2.0,1
37,1,1,1,1,1,7,2,1,97,2,2,0.578575449407502,14,3,10.0,1,3,9.578575449407502,7.0,1.842849101184996,6.892877247037511,1
40,2,1,1,1,1,1,2,1,92,3,2,2.892671711076975,13,2,14.463358555384875,3,3,10.356030266461849,7.892671711076975,1.0,3.0,1
48,1,1,2,6,1,18,1,1,86,3,2,4.269774246953764,11,4,8.539548493907528,3,2,2.0,2.0,1.182556438261559,2.0,1
33,1,1,1,1,1,7,1,2,66,3,2,1.341817351697876,17,1,6.683634703395752,2,2,5.658182648302124,4.658182648302124,1.0,2.658182648302124,1
34,4,1,3,8,1,1,3,1,98,3,1,1.2594234334312926,12,3,6.297117167156463,2,3,5.0,4.778270300293878,1.0,3.7405765665687074,1
22,1,1,3,6,1,15,1,1,95,2,1,0.3796924081672669,14,1,4.620307591832733,2,2,4.0,3.0,1.0,1.620307591832733,1
45,1,1,1,5,2,25,2,2,95,2,2,1.1805898850296155,14,3,7.6388202299407695,2,2,4.867935402396346,4.458230344911153,2.4097050574851924,4.458230344911153,1
34,1,1,1,1,1,8,3,1,47,3,1,1.7319363591771237,12,3,6.927745436708495,5,1,2.5361272816457525,2.0,1.7319363591771237,2.0,1
42,1,1,1,6,1,2,3,2,89,3,3,3.127553276452598,16,2,12.255106552905197,2,2,3.872446723547402,2.624148907849134,1.375851092150866,5.744893447094804,1
54,2,1,2,6,1,4,2,2,74,2,2,2.0,13,3,12.362353391235038,3,1,7.952941739043798,8.59058834780876,1.8188233043824809,7.59058834780876,1
39,1,1,1,1,1,2,3,1,92,2,2,0.5520471808519802,19,3,8.343858457444059,3,3,7.895905638296039,7.0,1.8959056382960395,5.6561415425559405,1
48,1,2,1,4,2,1,4,1,77,2,3,2.7445061165412667,19,3,9.563873470864683,2,3,4.563873470864683,5.255493883458733,1.0,3.0,1
32,1,1,1,1,1,6,3,1,78,1,2,3.411068480916165,17,2,13.472328797709588,2,2,6.411068480916165,7.0,1.0,5.82213696183233,1
30,1,1,1,4,1,2,2,1,54,3,1,0.10309338607568663,18,2,3.15464007911353,1,3,2.051546693037843,2.0,1.0,2.0,1
48,2,1,2,7,1,18,1,1,87,2,2,5.0,11,4,9.527211588319522,2,2,2.4727884116804786,2.0,1.0,2.0,1
34,2,2,1,1,1,1,3,1,32,2,2,1.0,20,1,13.43954729693419,2,2,5.700565878832263,7.43954729693419,1.8598868242335476,1.980792230365168,1
29,3,3,2,5,1,7,2,1,37,3,1,2.7369359517958256,13,1,10.39459607230626,2,3,7.789192144612523,7.0,1.0,7.263064048204175,1
28,1,1,3,4,1,2,3,1,59,3,1,2.0,13,2,5.025137603500973,1,2,2.5125688017504864,2.0,1.4874311982495136,2.0,1
33,1,2,2,2,1,1,2,1,98,3,3,1.1054477731059085,11,2,14.472761134470456,1,3,5.0,3.4217910924236343,1.0,3.0,1
48,1,2,2,4,1,12,4,1,64,3,1,3.5997105118946306,12,2,8.601157952421477,2,2,2.0,2.0,2.0,0.4002894881053696,1
35,1,1,1,1,1,3,4,1,46,2,2,3.7243594865922995,11,3,13.1730784597769,3,1,3.7243594865922995,1.4252135044692333,1.4252135044692333,4.873932477653833,1
52,1,2,3,12,1,7,4,2,87,3,3,2.0224693083201175,19,3,17.82024553343906,3,3,7.932592075039648,6.067407924960352,3.932592075039648,0.0674079249603522,1
37,1,2,1,2,1,2,2,1,32,2,2,2.462645281230108,15,3,10.731322640615055,2,2,7.806032078154838,6.193967921845162,1.0,7.268677359384946,1
51,1,2,1,1,2,25,2,1,98,2,2,2.0,13,3,7.833463141356532,3,2,3.3750973560173994,2.458365785339133,1.541634214660867,5.208560497373932,1
36,1,1,1,1,1,1,4,1,46,2,3,4.633478219826147,11,2,16.63347821982615,2,1,7.932174241390822,3.932174241390822,1.0,5.533912879304589,1
24,2,2,1,5,2,9,2,1,40,3,1,1.0,22,2,3.0,3,2,3.0,2.0,1.7421123145667976,2.0,1
30,1,1,1,1,1,1,3,1,64,2,2,1.1393560740728241,11,4,9.860643925927176,3,3,9.02450748149023,7.163863555563055,1.1393560740728241,6.30321962963588,1
28,3,1,1,5,2,2,2,1,91,2,1,2.5047907103978972,15,4,4.6698604735985985,2,3,2.8349302367992992,2.0,1.1650697632007008,2.0,1
26,2,1,3,6,1,1,2,1,59,2,1,1.0311956385928958,15,1,6.046793457889343,1,3,4.953206542110657,2.984402180703552,1.0,2.9532065421106566,1
32,3,3,2,5,1,5,3,1,39,3,1,3.474309817697314,14,1,11.422929453091943,2,3,7.948619635394628,7.474309817697314,1.0,7.474309817697314,1
34,2,1,1,1,1,1,3,2,85,3,2,1.8283207141516966,11,2,14.484962142455089,1,3,11.0,8.828320714151696,1.0,8.656641428303393,1
30,2,1,1,1,1,24,3,2,35,2,2,1.0,19,3,10.0,3,2,10.0,5.361536632596845,1.0,8.455385346961261,1
33,2,1,3,13,1,14,2,2,95,2,2,0.0551720296424002,12,1,10.0,5,3,8.926437293810134,6.9264372938101335,1.0,1.0367813530949335,1
34,4,2,3,6,1,9,3,1,45,3,1,1.0,19,1,2.914298806560499,3,2,2.914298806560499,2.0,1.085701193439501,2.0,1
34,1,1,4,8,1,27,2,2,44,3,2,1.0,17,4,9.882248917109859,3,2,9.882248917109859,8.882248917109859,1.0,8.0,1
37,2,2,2,2,2,2,2,2,90,3,2,2.4234835244857464,14,3,15.0,5,3,8.693934097942986,7.423483524485746,1.0,5.306065902057014,1
44,2,1,1,7,1,2,1,1,52,3,4,2.451889558625588,12,3,10.0,3,3,10.081613455189558,8.725944779312794,3.177834337938382,8.177834337938382,1
36,1,1,4,6,1,26,2,1,48,3,2,1.4458219974842066,15,2,13.566575979873653,2,2,8.66253400754738,8.108356005031586,1.0,7.554178002515793,1
33,2,2,2,9,1,17,2,2,93,3,1,0.0,11,2,5.440057281536951,3,3,4.440057281536951,3.742898058240679,1.0,1.6514203883518643,1
34,3,1,3,10,1,9,3,2,99,3,1,0.8297418037072016,16,1,6.681032785171194,2,1,5.681032785171194,4.5107745888783946,1.0,3.489225411121605,1
29,2,1,2,11,1,6,1,2,77,2,2,1.206421271760603,14,2,9.793578728239396,2,2,8.348629825915175,5.967893641196984,1.206421271760603,2.0,1
58,2,1,3,9,1,5,2,2,52,3,1,2.0219916573169607,17,4,7.0329874859754415,1,2,2.0329874859754415,2.0769708006093635,1.9890041713415196,2.0109958286584804,1
30,1,1,1,1,1,21,3,2,71,1,1,2.7262287398623855,11,2,4.136885630068807,2,2,2.410656890206422,2.2737712601376145,1.7262287398623855,2.2737712601376145,1
48,2,1,1,1,1,2,4,2,37,3,2,2.099981358151895,14,1,13.60007456739242,2,3,8.60007456739242,6.700055925544316,1.2999440744556847,6.60007456739242,1
31,2,1,1,4,1,1,3,1,67,2,1,0.12610992243748476,13,2,3.2522198448749693,2,3,2.3783297673124544,2.1261099224374846,1.8738900775625154,2.1261099224374846,1
50,1,2,2,4,1,3,1,1,97,3,5,2.1948262043406164,12,1,10.0,3,2,7.987065510851542,4.402586897829692,1.0,6.402586897829692,1
33,1,1,1,1,1,1,2,2,62,2,2,1.0,12,2,10.0,2,3,10.0,8.600516860433654,1.0,2.796381976964426,1
52,1,1,1,8,2,2,4,1,78,2,4,1.3349633254537445,17,3,10.0,2,3,5.0,7.334963325453744,1.669926650907489,4.339853301814978,1
25,2,1,3,9,1,8,3,1,59,3,1,0.3507425572468992,13,3,3.17537127862345,1,2,2.0,2.0,2.0,1.1753712786234496,1
30,2,1,3,12,2,5,2,2,74,2,2,0.08558805407504022,18,2,10.0,2,2,9.08558805407504,4.256764162225121,1.0,6.572059729624799,1
31,1,1,1,1,1,1,2,2,43,3,2,1.4187705248920732,15,3,10.162458950215854,4,2,7.231065275971342,2.5812294751079268,3.1624589502158535,1.0,1
27,1,1,1,1,1,27,2,1,37,2,1,1.6168614717505025,17,4,5.616861471750503,2,2,3.1494155847484926,2.0,2.766277056498995,2.3831385282494972,1
36,2,1,3,12,1,9,3,2,99,1,2,2.037835410565675,14,1,8.07567082113135,2,2,5.0,3.4810822947171625,1.0,3.4810822947171625,1
44,2,1,1,1,2,25,3,1,51,2,2,1.09393193355011,14,1,9.90606806644989,2,3,9.765170166124724,6.859102099674835,3.8591020996748346,4.953034033224945,1
40,1,2,1,7,1,1,1,1,52,3,4,1.3325667375121588,13,3,10.0,3,3,6.163983581292555,8.16628336875608,1.4988501062682382,6.498850106268238,1
52,1,2,1,6,1,19,4,1,83,3,3,2.7380336164263706,23,3,10.0,2,3,8.690168082131851,7.428201698558222,1.0,5.952134465705482,1
26,2,2,2,4,1,1,1,1,66,2,1,0.9172013320748735,13,2,4.8344026641497475,4,3,4.75160399622462,2.9172013320748738,1.0827986679251265,2.9172013320748738,1
25,1,1,2,6,1,1,1,1,41,2,1,1.603152109466388,12,3,5.206304218932776,2,2,2.793695781067224,2.396847890533612,1.603152109466388,2.0,1
40,1,2,3,13,1,5,3,2,85,3,2,2.754650890318679,13,1,10.754650890318679,3,1,3.490698219362642,3.2267455484066048,1.245349109681321,2.245349109681321,1
34,2,1,1,1,2,21,4,2,71,3,2,0.38929561404197655,20,3,9.610704385958023,2,2,9.0,6.167886842125929,1.0,7.389295614041977,1
31,3,2,1,2,1,7,3,2,41,3,2,1.5773874735413997,13,3,9.2886937367707,2,3,8.4226125264586,7.7113062632293,2.4226125264586003,7.0,1
44,1,1,1,1,2,10,3,1,62,2,2,1.0,12,3,13.221636417675255,2,3,5.0,3.0,3.644327283535051,5.134036298789695,1
36,3,1,1,1,1,1,2,2,86,3,2,2.2809540948157547,11,3,15.0,2,3,11.0,8.719045905184245,1.0,7.314275431105473,1
31,1,1,3,11,1,7,1,1,78,2,1,1.2971217156231751,13,3,11.485608578115876,2,2,8.21726970626095,5.8115131375072995,1.0,2.297121715623175,1
29,1,2,1,3,1,24,1,1,33,2,1,1.0,18,4,6.734381438812411,2,2,6.734381438812411,4.601572158218617,2.6992139208906916,5.1679767985155145,1
46,1,1,3,3,1,1,1,2,42,3,3,2.5239495978009003,13,3,8.095798391203601,2,3,4.5239495978009,3.5239495978009003,2.571848793402701,2.5239495978009003,1
32,1,1,2,4,1,28,4,1,83,2,2,1.0,12,1,14.327342330725296,3,3,7.354301842461463,4.345315338549407,1.0,7.0,1
33,1,2,1,6,1,18,1,1,93,3,1,0.12634052135048401,11,2,3.1895107820257262,2,2,2.063170260675242,2.0,1.0,2.0,1
23,3,2,3,7,2,3,1,1,33,3,1,1.0,15,3,5.197716291630751,2,2,5.197716291630751,2.7325720972102503,1.2674279027897497,2.7325720972102503,1
43,1,2,2,2,1,11,3,1,57,2,3,1.6448211357722702,11,3,9.35517886422773,2,2,4.570119242818486,2.785059621409243,2.5701192428184862,7.495417349864702,1
49,3,1,3,3,1,4,3,1,96,3,2,1.9688168649387152,13,2,10.0,0,2,3.0623662701225696,2.093549405183854,1.0,2.1559156753064235,1
58,1,2,2,3,1,23,3,1,90,3,1,1.2622640442998252,11,4,4.098112354398601,3,2,2.786792132899475,2.262264044299825,1.7377359557001748,3.8358483100987755,1
32,2,1,1,2,1,22,4,2,71,2,1,0.40492206929974517,15,3,5.5950779307002545,2,1,5.0,3.404922069299745,0.0,4.0,1
33,1,1,2,2,1,5,1,2,57,2,2,1.0514258134842502,13,2,14.640019305610247,2,4,5.0,3.0514258134842502,3.845722559547249,2.9485741865157498,1
37,2,1,1,1,1,18,2,2,32,1,2,2.0,17,3,11.007267505597527,1,1,3.5036337527987635,2.0,1.0,2.5036337527987635,1
31,2,1,1,1,1,12,3,1,69,2,2,2.4031571510831107,12,3,6.984214244584447,2,3,2.5968428489168893,2.0,2.0,2.0,1
39,1,1,2,2,2,9,3,1,52,3,1,2.0027316724508823,12,3,5.002731672450882,2,2,3.665756109183039,2.0,1.0,2.0,1
36,1,2,1,2,2,8,4,1,33,2,2,1.0,14,3,10.0,2,2,10.0,3.229087796254178,1.0,7.229087796254178,1
31,2,2,1,1,1,6,4,1,66,3,2,3.7868034937324566,21,4,12.573606987464913,3,3,6.573606987464913,6.467008734331141,1.1065982531337717,6.467008734331141,1
27,1,1,3,16,2,7,4,1,87,1,1,1.0,19,4,3.2254133452074263,3,3,3.2254133452074263,2.1502755634716175,1.0,2.0751377817358088,1
31,2,1,1,1,1,7,3,1,65,3,2,1.4563775124072067,13,3,10.63086746277838,3,3,3.5436224875927933,2.271811243796397,2.5436224875927933,2.271811243796397,1
35,2,1,3,13,1,12,2,2,96,2,2,1.4864739486185954,12,1,10.0,4,3,7.018034735175206,5.018034735175206,1.0,1.990982632412397,1
54,2,1,2,3,1,15,4,1,86,3,4,2.311597603572264,19,3,10.0,3,2,6.5579880178613195,7.311597603572264,3.311597603572264,7.688402396427736,1
33,1,1,3,6,1,28,3,1,50,2,2,1.0,19,2,12.260690645585015,3,2,11.695517984188761,7.8696546772074925,2.1303453227925075,8.0,1
38,1,1,1,1,1,7,2,1,98,3,2,1.2464020332391068,11,2,9.507195933521785,0,2,9.014391867043573,6.26079390028268,0.7535979667608932,8.014391867043573,1
45,1,1,1,1,1,1,3,1,92,3,2,0.8191023176741997,20,2,8.085386093954803,4,2,7.904488411629002,7.3617953646516,1.1808976823258002,7.1808976823258,1
30,2,1,3,4,1,28,3,3,75,2,1,1.6017523630930621,13,1,6.002920605155104,2,1,5.601752363093063,4.601752363093063,0.20058412103102075,4.601752363093063,1
29,2,2,3,6,1,3,2,1,61,3,1,1.6946964708544268,13,1,4.610607058291146,0,2,2.91591058743672,2.305303529145573,1.6946964708544268,2.305303529145573,1
31,1,1,1,5,2,6,1,1,89,2,1,0.8164354116898881,17,4,3.544290274459925,2,2,2.2721451372299626,2.0,1.7278548627700374,2.0,1
45,2,2,4,6,1,4,3,1,32,3,4,0.8195386662618258,17,3,10.0,3,2,5.0,5.770692000607261,1.409769333130913,2.180461333738174,1
43,2,2,1,9,1,2,3,1,83,3,4,2.6390261030599733,11,4,10.0,2,2,3.0829216908200805,3.804869484700134,1.6390261030599733,2.443895587760107,1
24,1,1,2,6,1,6,2,1,55,2,1,1.0,16,3,6.0,3,3,5.908417926673366,3.0,1.0,2.0915820733266344,1
35,1,1,1,1,2,10,3,2,32,2,2,1.0,13,3,10.0,3,2,10.0,3.4961185472265432,1.0,7.0,1
35,3,1,1,1,1,6,3,1,83,3,2,2.0,15,3,16.726362738162077,2,2,5.820911785513768,7.273637261837923,1.0,3.8209117855137684,1
32,1,2,1,4,2,8,1,2,87,2,1,0.0,18,3,3.1492879385375927,2,2,2.1492879385375927,2.099525292358395,2.099525292358395,2.099525292358395,1
29,2,1,3,6,1,29,2,2,88,3,1,2.661982681126133,13,1,8.215976908168177,1,3,7.107988454084088,4.769971135210222,1.0,4.769971135210222,1
25,2,1,3,9,1,8,3,1,59,3,1,0.3702658576772393,13,3,3.1851329288386196,1,2,2.0,2.0,2.0,1.1851329288386196,1
50,2,1,3,5,1,23,3,1,87,3,3,2.458099052621642,23,2,10.0,4,3,7.290495263108209,5.290495263108209,2.3742971578649255,4.832396210486568,1
33,1,1,2,2,1,1,4,1,45,3,2,2.0,16,2,8.872945835876408,3,1,2.0,2.0,2.0,1.1270541641235918,1
48,1,1,2,2,1,2,1,1,42,3,4,2.7322248864095613,14,4,10.0,3,3,5.0,3.7322248864095613,3.4644497728191226,4.3388755679521935,1
31,1,2,1,1,1,6,2,1,31,3,3,1.0,18,1,13.19343885213855,4,2,11.452489182891597,7.19343885213855,1.1934388521385504,7.452489182891598,1
35,1,2,4,11,1,9,3,1,74,3,2,2.0,12,3,15.341216633289283,3,2,4.3412166332892825,4.706083166446414,1.0,5.047299799735696,1
51,1,1,1,6,1,1,3,1,76,2,3,2.0,14,3,12.154064048375034,2,2,5.307723435482147,7.076829693553558,2.384553129035705,5.461382822589263,1
33,1,2,1,5,2,9,1,2,88,2,1,0.0,17,3,3.0,2,2,2.0,2.0,1.8491956515653194,2.0,1
29,1,2,3,4,1,2,1,1,87,3,1,1.0,18,4,9.001327964563256,2,3,9.001327964563256,7.751659955704071,1.0,4.500663982281628,1
30,2,1,3,13,1,5,4,1,49,3,1,0.4894249636431405,16,2,3.021150072713719,1,3,2.5105750363568595,2.0,2.0,2.0,1
33,1,2,2,2,2,1,2,1,96,3,2,1.2212094418196022,12,3,15.0,2,3,5.4424188836392045,3.884837767278409,1.0,3.884837767278409,1
52,2,1,1,8,1,2,1,1,56,1,4,1.036995976010059,15,4,10.0,2,2,5.0,3.073991952020118,1.0,8.926008047979881,1
46,3,1,2,3,1,1,3,1,74,3,1,2.16782198094016,12,3,16.552474717492906,2,2,5.8881186793732265,4.8881186793732265,1.0,2.0559406603133867,1
51,1,2,1,8,2,2,4,1,79,2,5,1.0788536227370118,17,4,10.0,2,3,4.881719565894482,6.802865943157471,1.039426811368506,2.921146377262988,1
49,1,1,1,1,1,6,3,2,64,2,2,1.7055751725156885,17,3,11.472124137421558,2,2,7.116725517547065,5.822300690062754,1.8832744824529346,5.822300690062754,1
29,3,2,2,5,1,7,3,2,39,3,1,2.8504966348313316,13,1,9.925248317415665,2,3,7.149503365168668,7.074751682584334,1.1495033651686684,7.0,1
22,1,1,3,6,1,9,2,1,45,2,1,1.0,18,2,2.722301380509334,2,1,2.722301380509334,2.361150690254667,1.8194246548726665,1.8194246548726665,1
36,1,1,2,2,1,19,3,1,38,2,1,1.864109538894741,12,2,9.135890461105259,2,3,7.839726152763147,6.839726152763147,1.0,5.703835691657888,1
40,2,2,1,1,2,3,2,1,55,3,2,1.0,17,3,8.169023404823916,4,3,7.746464892764125,7.084511702411958,1.0,6.915488297588042,1
33,1,2,2,2,2,1,2,1,97,3,2,1.0339459785857987,12,3,15.0,1,3,5.0678919571715975,3.1357839143431954,1.0,3.1357839143431954,1
33,2,2,2,8,1,17,2,2,93,3,1,0.0,11,2,5.118058129272121,3,3,4.118058129272121,3.5128986637658004,1.0,1.69742026724684,1
55,3,3,4,7,1,22,3,1,92,2,1,3.810603970509797,12,4,6.215905955764695,1,3,3.4053019852548987,2.0,1.2973490073725507,2.0,1
35,1,1,1,1,1,18,4,2,71,3,2,0.9243961953765304,21,4,8.773188586129592,2,1,8.697584781506121,7.621980976882652,0.9243961953765304,7.697584781506121,1
38,2,1,1,1,1,15,4,2,76,3,3,0.02894175483463224,12,1,9.971058245165368,3,2,5.115767019338529,8.0,1.0,3.1447087741731607,1
45,3,2,1,1,1,3,2,1,45,3,3,1.8885329782268678,12,4,9.944266489113433,5,3,5.167200532659699,3.055733510886566,1.944266489113434,7.609865423794037,1
34,3,1,1,1,1,5,2,1,92,3,2,0.5257857833425362,20,3,10.0,3,3,9.525785783342537,7.525785783342537,3.525785783342536,6.1031431333701445,1
49,1,1,3,8,1,3,3,1,98,2,4,1.1379573490106867,11,3,11.241616141096179,1,3,4.58612795296794,4.58612795296794,1.1379573490106867,6.310213254946567,1
28,2,1,1,1,1,27,3,1,35,2,2,1.1554506014649295,21,4,9.378197594140282,3,2,8.756395188280564,3.689098797070141,1.1554506014649295,7.911845789745493,1
38,1,1,1,3,1,27,3,2,98,2,1,0.6382009464865113,20,1,6.0,4,3,4.042698580270233,2.680899526756744,3.3617990535134887,2.0,1
50,1,2,1,6,2,1,4,1,78,2,4,1.6843381033972906,18,3,9.828915474150678,2,3,4.828915474150677,6.315661896602709,1.0,3.0,1
25,1,1,1,4,1,8,1,1,67,2,1,2.9259847305690148,12,1,5.962992365284507,2,3,3.0740152694309852,2.0370076347154926,1.9629923652845074,2.0370076347154926,1
35,2,1,1,1,1,1,2,2,87,3,2,2.0,12,3,15.0,3,3,9.385079513928211,8.192539756964106,1.0,8.192539756964106,1
43,1,2,1,1,1,11,3,1,60,2,3,1.0,11,3,11.150044186438516,2,3,5.0,3.0,3.230008837287703,7.6199469762737815,1
28,1,1,3,3,1,13,3,1,42,3,1,1.0,14,3,9.12056688577728,2,2,9.12056688577728,7.120566885777279,1.2411337715545576,7.879433114222721,1
24,2,1,3,9,1,9,2,1,59,2,1,0.07695320162920916,14,3,3.2308596048876277,2,3,2.2308596048876277,2.076953201629209,1.9230467983707908,1.1539064032584183,1
47,1,1,2,3,2,1,1,2,97,3,3,0.9111336723655805,16,1,12.785155103512558,3,1,12.08886632763442,6.785155103512559,1.0,3.9111336723655805,1
29,1,1,1,3,1,1,3,1,66,2,1,0.6797499275361323,14,1,3.3398749637680663,2,3,2.0,2.0,2.0,1.3202500724638677,1
44,2,1,1,7,1,2,1,1,52,3,4,2.449533543057523,12,3,10.0,3,3,10.07336740070133,8.724766771528762,3.1743003145862843,8.174300314586285,1
29,2,1,3,4,1,1,3,1,36,3,1,2.0653563407989424,13,1,4.392138044793654,2,3,2.326781703994712,2.326781703994712,1.9346436592010576,2.326781703994712,2
39,1,1,3,13,1,7,3,2,98,1,2,2.054128986508169,12,1,10.0,3,3,6.261161351322441,4.261161351322441,1.0,4.576451689153052,1
46,2,2,5,9,1,12,3,2,35,3,4,0.9210174152493256,14,3,10.0,3,2,5.0,7.460508707624663,1.0,3.0,1
41,1,1,1,1,1,1,2,1,93,3,2,1.7907231648389637,12,1,7.790723164838964,1,1,6.209276835161036,4.627830505483109,0.20927683516103646,5.418553670322073,1
47,2,1,1,1,1,2,1,3,35,2,2,0.05377930145979137,21,1,8.053779301459791,2,3,7.053779301459791,6.0268896507298955,1.0,6.865551746350522,1
34,1,1,1,1,1,17,2,1,73,3,2,2.79612920891808,20,2,9.805806186622881,1,2,0.3980646044590398,0.0,0.0,0.0,1
42,1,1,5,9,1,14,2,3,65,2,3,1.6715471977189618,23,1,12.433056538655755,3,3,5.0,3.223849065906321,1.0,2.3284528022810385,1
46,2,1,1,9,1,3,3,3,69,2,3,2.0,23,1,11.603884268399957,2,3,5.0,3.0,1.0,8.643581273688898,1
36,2,2,2,5,1,1,3,3,78,2,1,3.3098347443552267,21,3,16.345082627822386,4,3,9.619669488710453,7.654917372177613,2.3098347443552267,8.309834744355227,1
53,2,1,1,8,1,2,2,3,34,2,4,1.3476192144826835,12,1,10.0,3,4,6.390476857930734,6.347619214482684,1.0,2.6523807855173165,1
